1,1800,CDS,+,lepA
1816,2778,CDS,+,lepB
2866,3555,CDS,+,rnc
3552,4457,CDS,+,era
4458,4568,pseudogene,+,pdxJ
4571,4951,CDS,+,acpS_1
4994,5070,tRNA,-,MEPCIT_00006
5096,5210,rRNA,-,MEPCIT_00007
5309,8223,rRNA,-,MEPCIT_00008
8486,8559,tRNA,-,MEPCIT_00009
8593,8668,tRNA,-,MEPCIT_00010
8741,10271,rRNA,-,MEPCIT_00011
10673,10750,mature_transcript,-,MEPCIT_00012
10959,12335,CDS,-,mnmE
12448,14064,CDS,-,yidC
14309,14647,CDS,-,rnpA
14667,14816,CDS,-,rpmH
14983,17133,CDS,-,priA
17337,17552,CDS,+,rpmE
18136,19239,CDS,+,dnaN
19535,21949,CDS,+,gyrB
22006,22080,tRNA,+,MEPCIT_00021
22835,23848,CDS,+,moeZ
24284,24608,mature_transcript,+,MEPCIT_00023
24365,24574,CDS,+,cspC
24836,25438,CDS,-,engB
26670,28073,CDS,+,dnaB
28211,28771,CDS,-,ssb
29093,29833,CDS,-,hemD
29830,30777,CDS,-,hemC
31159,31275,CDS,+,MEPCIT_00030
31527,33692,CDS,+,uvrD
33997,34073,tRNA,-,MEPCIT_00032
34255,34963,pseudogene,+,folD
35045,36445,CDS,-,cysS
36533,36850,CDS,-,hspQ
37149,37271,CDS,-,MEPCIT_00036
37928,38743,CDS,+,uppP
38868,40139,CDS,-,cca
40321,40647,CDS,+,grxD
40796,41449,CDS,-,rnt
41853,42641,CDS,-,fabI
42972,43505,CDS,+,ppa
43957,45621,CDS,+,ybaL
46058,46936,CDS,-,dapA
47697,48020,CDS,+,trxA
48423,49682,CDS,+,rho
50014,50090,tRNA,+,MEPCIT_00047
50156,50231,tRNA,+,MEPCIT_00048
50235,50321,tRNA,+,MEPCIT_00049
50389,50465,tRNA,+,MEPCIT_00050
50534,51115,CDS,-,lpoB
51207,51560,CDS,-,MEPCIT_00052
51725,52729,CDS,+,gapA
53010,53415,mature_transcript,+,MEPCIT_00054
53162,53380,CDS,+,cspG
53521,54525,CDS,-,trpS
54613,55425,CDS,-,rsmA
55425,56405,CDS,-,pdxA
57670,57693,signal_peptide,-,Parent=MEPCIT_00059
56398,57693,CDS,-,surA
60066,60092,signal_peptide,-,Parent=MEPCIT_00060
57756,60092,CDS,-,lptD
