1,1407,CDS,+,leuC
1382,2017,CDS,+,leuD
2014,3081,CDS,+,leuB
3134,3283,pseudogene,+,asd
3411,3482,tRNA,-,trnV
3473,4681,CDS,-,rpoD
4720,4950,CDS,-,rpsU
4991,5530,CDS,+,tsaD
5527,6492,CDS,+,thrB
6445,6949,tRNA,-,trnS
6614,7822,CDS,-,clpX
7825,8529,CDS,-,clpP
8657,9967,CDS,+,argG
11562,11956,pseudogene,+,ribC
12323,12393,tRNA,-,trnC
12397,12468,tRNA,-,trnG
12845,13102,CDS,-,acpP
13095,13295,CDS,-,rpmF
13786,14247,CDS,+,fdx
14260,14331,tRNA,+,trnN
14351,15487,CDS,-,dnaJ
15539,17446,CDS,-,dnaK
17443,17973,CDS,-,grpE
18163,19176,CDS,+,aroG
19888,20200,pseudogene,-,mnmA
20335,22602,CDS,-,metE
23500,24298,pseudogene,+,mnmG
24295,24999,CDS,+,rsmG
24295,24327,sig_peptide,+,rsmG
25726,25986,CDS,-,rpsT
26039,27655,CDS,+,murJ
27664,27981,misc_RNA,+,RNaseP
27999,28373,CDS,+,rplM
28370,28756,CDS,+,rpsI
28798,29088,CDS,+,erpA
29180,30844,CDS,+,ilvD
31111,31183,tRNA,-,trnR
31193,31454,misc_RNA,-,tmRNA
31571,32365,CDS,+,TPPLON_00037
32366,33355,CDS,+,pheA
33403,34638,CDS,+,aroA
34753,36309,CDS,+,rpsA
36132,36578,CDS,+,rpsP
36560,36877,CDS,+,rplS
36839,37675,CDS,-,metF
37687,37761,tRNA,-,trnF
37774,37845,tRNA,-,trnV
37840,38043,CDS,-,yggX
38053,38923,pseudogene,-,argS
39224,40864,CDS,-,groL
40907,41197,CDS,-,groS
41277,44528,CDS,+,dnaE
44487,44879,CDS,-,rsfS
44919,46568,CDS,+,ilvB
46582,47568,CDS,+,ilvC
47558,48721,CDS,+,leuA
48696,49010,CDS,+,rpsO_1
49509,51043,rRNA,+,rrs_1
51115,53979,rRNA,+,rrl_1
53996,54109,rRNA,+,rrf_1
54110,54997,CDS,+,rsmH_1
55023,55391,CDS,+,rplU
55360,55614,CDS,+,rpmA
55966,56628,CDS,-,dnaQ
57340,57498,pseudogene,+,carA
57510,58701,pseudogene,+,carB
58752,59360,CDS,+,rlmE
59352,59425,tRNA,-,trnH
60002,60086,tRNA,-,trnL
60101,61459,CDS,+,argH
61464,61667,CDS,+,rpmE
61651,62961,CDS,-,thrC
63054,64271,CDS,-,thrA
64264,65598,CDS,-,dnaB
65628,66065,CDS,-,rplI
66055,66336,CDS,-,rpsR
66333,66674,CDS,-,rpsF
